problem_id,lesson_id,lesson_title,module,topic,source_order,original_number,kind,section,note_path,solution_note,status,source_pdf_name,source_pdf,source_pdf_uri
2-5-9,2-5,函数：抽象函数,函数,抽象函数,9,12,知识清单,(一) 基本初等函数,01_题目/2_函数/2-5_抽象函数/2-5-9.md,02_我的解答/2_函数/2-5_抽象函数/2-5-9_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-10,2-5,函数：抽象函数,函数,抽象函数,10,1,知识清单,(一) 基本初等函数,01_题目/2_函数/2-5_抽象函数/2-5-10.md,02_我的解答/2_函数/2-5_抽象函数/2-5-10_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-11,2-5,函数：抽象函数,函数,抽象函数,11,1,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-11.md,02_我的解答/2_函数/2-5_抽象函数/2-5-11_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-12,2-5,函数：抽象函数,函数,抽象函数,12,2,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-12.md,02_我的解答/2_函数/2-5_抽象函数/2-5-12_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-13,2-5,函数：抽象函数,函数,抽象函数,13,3,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-13.md,02_我的解答/2_函数/2-5_抽象函数/2-5-13_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-14,2-5,函数：抽象函数,函数,抽象函数,14,4,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-14.md,02_我的解答/2_函数/2-5_抽象函数/2-5-14_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-15,2-5,函数：抽象函数,函数,抽象函数,15,5,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-15.md,02_我的解答/2_函数/2-5_抽象函数/2-5-15_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-16,2-5,函数：抽象函数,函数,抽象函数,16,6,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-16.md,02_我的解答/2_函数/2-5_抽象函数/2-5-16_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-17,2-5,函数：抽象函数,函数,抽象函数,17,7,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-17.md,02_我的解答/2_函数/2-5_抽象函数/2-5-17_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-18,2-5,函数：抽象函数,函数,抽象函数,18,8,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-18.md,02_我的解答/2_函数/2-5_抽象函数/2-5-18_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-19,2-5,函数：抽象函数,函数,抽象函数,19,9,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-19.md,02_我的解答/2_函数/2-5_抽象函数/2-5-19_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-20,2-5,函数：抽象函数,函数,抽象函数,20,10,经典例题,二、经典例题,01_题目/2_函数/2-5_抽象函数/2-5-20.md,02_我的解答/2_函数/2-5_抽象函数/2-5-20_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-21,2-5,函数：抽象函数,函数,抽象函数,21,1,作业,(一)幂、指、对,01_题目/2_函数/2-5_抽象函数/2-5-21.md,02_我的解答/2_函数/2-5_抽象函数/2-5-21_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-22,2-5,函数：抽象函数,函数,抽象函数,22,2,作业,(一)幂、指、对,01_题目/2_函数/2-5_抽象函数/2-5-22.md,02_我的解答/2_函数/2-5_抽象函数/2-5-22_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-23,2-5,函数：抽象函数,函数,抽象函数,23,3,作业,(一)幂、指、对,01_题目/2_函数/2-5_抽象函数/2-5-23.md,02_我的解答/2_函数/2-5_抽象函数/2-5-23_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-24,2-5,函数：抽象函数,函数,抽象函数,24,4,作业,(一)幂、指、对,01_题目/2_函数/2-5_抽象函数/2-5-24.md,02_我的解答/2_函数/2-5_抽象函数/2-5-24_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-25,2-5,函数：抽象函数,函数,抽象函数,25,5,作业,(一)幂、指、对,01_题目/2_函数/2-5_抽象函数/2-5-25.md,02_我的解答/2_函数/2-5_抽象函数/2-5-25_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-26,2-5,函数：抽象函数,函数,抽象函数,26,6,作业,(二) 三角函数,01_题目/2_函数/2-5_抽象函数/2-5-26.md,02_我的解答/2_函数/2-5_抽象函数/2-5-26_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-27,2-5,函数：抽象函数,函数,抽象函数,27,7,作业,(二) 三角函数,01_题目/2_函数/2-5_抽象函数/2-5-27.md,02_我的解答/2_函数/2-5_抽象函数/2-5-27_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-28,2-5,函数：抽象函数,函数,抽象函数,28,8,作业,(二) 三角函数,01_题目/2_函数/2-5_抽象函数/2-5-28.md,02_我的解答/2_函数/2-5_抽象函数/2-5-28_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-29,2-5,函数：抽象函数,函数,抽象函数,29,9,作业,(二) 三角函数,01_题目/2_函数/2-5_抽象函数/2-5-29.md,02_我的解答/2_函数/2-5_抽象函数/2-5-29_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-30,2-5,函数：抽象函数,函数,抽象函数,30,10,作业,(二) 三角函数,01_题目/2_函数/2-5_抽象函数/2-5-30.md,02_我的解答/2_函数/2-5_抽象函数/2-5-30_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-31,2-5,函数：抽象函数,函数,抽象函数,31,11,作业,(二) 三角函数,01_题目/2_函数/2-5_抽象函数/2-5-31.md,02_我的解答/2_函数/2-5_抽象函数/2-5-31_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-32,2-5,函数：抽象函数,函数,抽象函数,32,12,作业,(二) 三角函数,01_题目/2_函数/2-5_抽象函数/2-5-32.md,02_我的解答/2_函数/2-5_抽象函数/2-5-32_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-33,2-5,函数：抽象函数,函数,抽象函数,33,13,作业,(三)乘法公式、恒等式,01_题目/2_函数/2-5_抽象函数/2-5-33.md,02_我的解答/2_函数/2-5_抽象函数/2-5-33_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-34,2-5,函数：抽象函数,函数,抽象函数,34,14,作业,(三)乘法公式、恒等式,01_题目/2_函数/2-5_抽象函数/2-5-34.md,02_我的解答/2_函数/2-5_抽象函数/2-5-34_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-35,2-5,函数：抽象函数,函数,抽象函数,35,15,作业,(三)乘法公式、恒等式,01_题目/2_函数/2-5_抽象函数/2-5-35.md,02_我的解答/2_函数/2-5_抽象函数/2-5-35_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-36,2-5,函数：抽象函数,函数,抽象函数,36,16,作业,(三)乘法公式、恒等式,01_题目/2_函数/2-5_抽象函数/2-5-36.md,02_我的解答/2_函数/2-5_抽象函数/2-5-36_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-5-37,2-5,函数：抽象函数,函数,抽象函数,37,17,作业,(三)乘法公式、恒等式,01_题目/2_函数/2-5_抽象函数/2-5-37.md,02_我的解答/2_函数/2-5_抽象函数/2-5-37_我的解答.md,todo,2-5函数：抽象函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-5函数：抽象函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-5%E5%87%BD%E6%95%B0%EF%BC%9A%E6%8A%BD%E8%B1%A1%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-6-1,2-6,函数：分段函数,函数,分段函数,1,1,经典例题,(一)零点、交点,01_题目/2_函数/2-6_分段函数/2-6-1.md,02_我的解答/2_函数/2-6_分段函数/2-6-1_我的解答.md,todo,2-6函数：分段函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-6函数：分段函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-6%E5%87%BD%E6%95%B0%EF%BC%9A%E5%88%86%E6%AE%B5%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-6-2,2-6,函数：分段函数,函数,分段函数,2,2,经典例题,(二)最值,01_题目/2_函数/2-6_分段函数/2-6-2.md,02_我的解答/2_函数/2-6_分段函数/2-6-2_我的解答.md,todo,2-6函数：分段函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-6函数：分段函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-6%E5%87%BD%E6%95%B0%EF%BC%9A%E5%88%86%E6%AE%B5%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-6-3,2-6,函数：分段函数,函数,分段函数,3,3,经典例题,(二)最值,01_题目/2_函数/2-6_分段函数/2-6-3.md,02_我的解答/2_函数/2-6_分段函数/2-6-3_我的解答.md,todo,2-6函数：分段函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-6函数：分段函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-6%E5%87%BD%E6%95%B0%EF%BC%9A%E5%88%86%E6%AE%B5%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
2-6-4,2-6,函数：分段函数,函数,分段函数,4,4,经典例题,(二)最值,01_题目/2_函数/2-6_分段函数/2-6-4.md,02_我的解答/2_函数/2-6_分段函数/2-6-4_我的解答.md,todo,2-6函数：分段函数-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\2-6函数：分段函数-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/2-6%E5%87%BD%E6%95%B0%EF%BC%9A%E5%88%86%E6%AE%B5%E5%87%BD%E6%95%B0-%E8%AE%B2%E4%B9%89.pdf
